0	0.046252532	0.055086178	0.053523035	0.051455653	0.047441545
1	0.046086073	0.055291723	0.053916582	0.052309783	0.046566961
2	0.047748053	0.057607591	0.052062204	0.052685248	0.049302958
3	0.045685279	0.056949153	0.054539295	0.053861789	0.050611413
4	0.047926581	0.057249322	0.053898305	0.054933876	0.050813008
5	0.049102608	0.05880365	0.05431093	0.05495251	0.052720514
6	0.046795524	0.058544839	0.051811717	0.054803789	0.055668703
7	0.049457995	0.056590986	0.050186504	0.053704963	0.056084296
8	0.051099831	0.057907213	0.048846676	0.055235513	0.05591325
9	0.050405954	0.059382423	0.051403449	0.053814714	0.05634759
10	0.050067659	0.061086736	0.052093973	0.051169095	0.058863559
11	0.051048005	0.06175772	0.052168022	0.052863436	0.05634759
12	0.054145516	0.062330623	0.052756172	0.055404487	0.059261768
13	0.055160745	0.062901589	0.053166272	0.055179418	0.057985758
14	0.057307562	0.062563409	0.05450237	0.055045872	0.060913706
15	0.058324856	0.062584574	0.053989813	0.053989813	0.059519784
16	0.061335141	0.062309516	0.05256019	0.056590986	0.058843422
17	0.060872506	0.062584574	0.054292501	0.057327001	0.058068872
18	0.061548867	0.061528059	0.054822335	0.059301932	0.058485463
19	0.061460102	0.059878214	0.05632847	0.059281843	0.060359444
20	0.061674009	0.063432836	0.058644068	0.061883713	0.06245757
21	0.062075984	0.062775704	0.060523631	0.062986793	0.061314363
22	0.060657404	0.065202703	0.062669377	0.067141404	0.062309516
23	0.062711864	0.067164179	0.063093623	0.069199457	0.062839674
24	0.067480502	0.070898042	0.063916131	0.070584262	0.062989445
25	0.067141404	0.07145276	0.065490329	0.073294876	0.062965471
26	0.06591913	0.072517791	0.068720379	0.071937564	0.064002709
27	0.067521945	0.073534395	0.068027211	0.072154472	0.067704807
28	0.066283395	0.073998642	0.073270014	0.073444407	0.066847642
29	0.065829657	0.070751523	0.072395129	0.074399729	0.066463208
30	0.065785012	0.070027064	0.070288625	0.07379824	0.067750678
31	0.066959757	0.073986486	0.07082345	0.075670173	0.070724243
32	0.070676181	0.076611542	0.075305292	0.078331638	0.070898042
33	0.070847458	0.07775524	0.074237288	0.080405405	0.071864407
34	0.072032465	0.080869861	0.074124447	0.079036635	0.072838666
35	0.073609227	0.081867388	0.073698445	0.076923077	0.074966079
36	0.073773266	0.082568807	0.075177785	0.077027027	0.075312394
37	0.074551	0.085106383	0.07549086	0.077913279	0.074788494
38	0.077445652	0.086148649	0.078146143	0.079348932	0.075261559
39	0.076766304	0.089031821	0.07827855	0.080596004	0.075
40	0.075721562	0.08698584	0.081729146	0.083558863	0.074915254
41	0.078697422	0.085879158	0.081922817	0.082739912	0.076663289
42	0.080338983	0.090291921	0.083022704	0.08573365	0.078831125
43	0.082344968	0.091860858	0.085704607	0.089237057	0.07804547
44	0.082627836	0.094077834	0.087381916	0.088835943	0.081071913
45	0.081494058	0.097255168	0.086119554	0.089895235	0.08
46	0.080366226	0.099391481	0.089182774	0.092047377	0.081273281
47	0.082627836	0.10064385	0.090385917	0.09263658	0.081812035
48	0.083361572	0.102564103	0.089582626	0.092198582	0.083757206
49	0.084797297	0.102841678	0.090353261	0.094640434	0.08401084
50	0.085200272	0.10440678	0.092630156	0.096369189	0.085250338
51	0.086838535	0.103821441	0.092724196	0.097726502	0.087695445
52	0.089309878	0.102033898	0.093950659	0.103553299	0.089739248
53	0.089956037	0.103075363	0.092818428	0.10469436	0.090693739
54	0.092692828	0.102642276	0.094544222	0.103799186	0.089557283
55	0.096556381	0.100473613	0.092114208	0.107118644	0.090909091
56	0.094461434	0.102123357	0.09559322	0.107239513	0.092297251
57	0.095463778	0.102642276	0.094512195	0.108703014	0.094141551
58	0.096577431	0.100033795	0.096348884	0.109041653	0.09647935
59	0.098039216	0.098949509	0.097486413	0.113252197	0.09817197
60	0.098782138	0.098919649	0.100271924	0.112914131	0.098105548
61	0.099120433	0.098138748	0.100911239	0.114498645	0.101798439
62	0.101626016	0.099662162	0.102598718	0.115828804	0.101218687
63	0.103075363	0.1	0.104800541	0.117147708	0.100135318
64	0.10321489	0.102303523	0.106173677	0.116050221	0.101081812
65	0.104855024	0.104321404	0.106296547	0.11431479	0.104603927
66	0.105548038	0.103716216	0.107760081	0.117168981	0.102946156
67	0.106490872	0.108291032	0.110023625	0.117308993	0.105459478
68	0.110169492	0.109867752	0.111563242	0.119347161	0.106188705
69	0.111824324	0.111412123	0.112837838	0.120081411	0.104710268
70	0.113443955	0.113061087	0.115098172	0.118959108	0.105782313
71	0.112837838	0.115462525	0.117985125	0.118621156	0.104871448
72	0.113335596	0.114969656	0.119079838	0.123259762	0.109760216
73	0.115657761	0.116593444	0.12073047	0.122889939	0.11062097
74	0.118983051	0.118878757	0.121479471	0.125	0.110284168
75	0.119959336	0.122091062	0.122248561	0.128257191	0.110246872
76	0.118283204	0.124028388	0.12255233	0.126736699	0.108703014
77	0.121027721	0.125296309	0.123431672	0.126817721	0.110922082
78	0.120461486	0.12630868	0.126230064	0.12630868	0.110244233
79	0.121959459	0.127118644	0.129184985	0.125845737	0.111937775
80	0.125126818	0.12804878	0.130023641	0.129032258	0.1149814
81	0.124620061	0.130758808	0.12804878	0.130302002	0.115032236
82	0.124788637	0.130199527	0.130420054	0.131507776	0.116271186
83	0.124322493	0.131748727	0.132611637	0.13337847	0.116010855
84	0.124364622	0.133423637	0.135254237	0.135794108	0.117945252
85	0.127291242	0.134732566	0.137521222	0.136578769	0.119458545
86	0.126315789	0.137860781	0.140398245	0.14009498	0.121489002
87	0.128595601	0.138164578	0.139274822	0.143050847	0.122207177
88	0.128135593	0.140778342	0.139189189	0.145621181	0.12330163
89	0.130920162	0.140677966	0.140297498	0.14498645	0.125933469
90	0.133581332	0.142180095	0.140398245	0.147435897	0.129654705
91	0.132337971	0.141939845	0.141841571	0.147418478	0.131330182
92	0.132680621	0.140344944	0.144598713	0.150490362	0.13344652
93	0.132994924	0.140825999	0.146399457	0.152857626	0.135547272
94	0.133985825	0.140825999	0.14661274	0.153924222	0.1356392
95	0.132725431	0.139330402	0.149405772	0.153689912	0.137301319
96	0.133016627	0.138409475	0.149659864	0.155149051	0.138492872
97	0.133039946	0.139581929	0.150457472	0.154002714	0.138654041
98	0.135840108	0.14040404	0.153430213	0.154419235	0.141016949
99	0.138804458	0.141841571	0.154600812	0.155230978	0.140683125
100	0.141646899	0.141601893	0.156430268	0.155405405	0.14334124
101	0.142518619	0.143680108	0.154314721	0.152801358	0.141550965
102	0.144598713	0.144305509	0.155412284	0.153768165	0.144696713
103	0.145319365	0.145123186	0.156756757	0.155668359	0.147557666
104	0.149137639	0.145945946	0.157573704	0.15625	0.147685029
105	0.149309066	0.148498144	0.158644068	0.156207827	0.148273527
106	0.147734956	0.15037087	0.160702228	0.157983762	0.147148161
107	0.149763354	0.155359566	0.159336942	0.159823549	0.145466847
108	0.15037087	0.155690645	0.160418777	0.163562479	0.147307823
109	0.151474077	0.158569501	0.157307172	0.164411367	0.148864022
110	0.153092261	0.15879973	0.15959253	0.16672303	0.150610583
111	0.155201627	0.159919028	0.161355932	0.16751269	0.151217862
112	0.158322057	0.162271805	0.159444821	0.170162382	0.153482082
113	0.158944877	0.162955466	0.160393354	0.170003393	0.154939107
114	0.162618084	0.162216965	0.162892869	0.172192152	0.157307172
115	0.165372933	0.163691479	0.161496966	0.174898512	0.160744501
116	0.166159052	0.164527027	0.163003044	0.177604871	0.161290323
117	0.166892349	0.164976335	0.162711864	0.176949153	0.165202703
118	0.169480081	0.166327913	0.165143824	0.179347826	0.166215301
119	0.171948753	0.169600542	0.167287504	0.177086854	0.167457627
120	0.17209776	0.172705723	0.167117727	0.177522781	0.167399391
121	0.173207037	0.173604061	0.168075752	0.174104124	0.168135593
122	0.176470588	0.174442191	0.168686869	0.175652764	0.171283784
123	0.177424806	0.172856178	0.17116813	0.177006069	0.171418873
124	0.177762758	0.175616346	0.174898512	0.179357022	0.171515562
125	0.179270763	0.175118323	0.177522781	0.179391892	0.173337856
126	0.179626486	0.175675676	0.178426052	0.181910569	0.175033921
127	0.178776614	0.177108026	0.177506775	0.184183846	0.175397094
128	0.179912073	0.176967241	0.179573892	0.185999324	0.174780257
129	0.182802979	0.178450034	0.181355932	0.184255175	0.179270763
130	0.185160202	0.179912073	0.183417936	0.188366588	0.179018613
131	0.189106901	0.179487179	0.184709066	0.189684425	0.181049069
132	0.190138467	0.180433311	0.185598377	0.190767142	0.182620502
133	0.190927556	0.183756345	0.188832487	0.192620176	0.184646601
134	0.192917369	0.185951815	0.190992211	0.191994573	0.184683158
135	0.193853428	0.18654951	0.191604604	0.19499831	0.185573993
136	0.19357022	0.189655172	0.190443917	0.196416498	0.186234818
137	0.192738378	0.190395671	0.194115658	0.19925449	0.185675492
138	0.194576271	0.191669489	0.196949153	0.20087927	0.185748058
139	0.194472531	0.19197031	0.199388587	0.2	0.186377499
140	0.193974272	0.191489362	0.19668807	0.203119702	0.188028407
141	0.195872801	0.195402299	0.198310811	0.205336035	0.189527027
142	0.195945946	0.194528875	0.199457259	0.207106599	0.190057491
143	0.198106829	0.195608108	0.199932341	0.209333784	0.191424713
144	0.2	0.197501688	0.203791469	0.210490694	0.194050034
145	0.20080999	0.194735066	0.204391892	0.21102791	0.195402299
146	0.203109158	0.196959459	0.207489879	0.210312076	0.195212407
147	0.204745763	0.200676819	0.208108108	0.210544103	0.197772528
148	0.203971727	0.204047218	0.211343687	0.213003725	0.198043185
149	0.208121827	0.204123015	0.213391951	0.215155616	0.199932341
150	0.211557959	0.204876397	0.213585671	0.214503558	0.200948831
151	0.212131481	0.206838186	0.213536379	0.216051473	0.203584714
152	0.215467747	0.209655638	0.218009479	0.216802168	0.204815192
153	0.218623482	0.209475465	0.217185386	0.216070223	0.207445008
154	0.219810041	0.210668467	0.217083052	0.217758271	0.210829103
155	0.21989882	0.211343687	0.217801753	0.221846466	0.213730132
156	0.220568336	0.210544103	0.221170105	0.220115137	0.21271559
157	0.221546775	0.212110961	0.222034471	0.221883469	0.217744666
158	0.223501524	0.213683856	0.222372423	0.22421373	0.215659804
159	0.223009447	0.212213225	0.221433401	0.225925926	0.218983051
160	0.22387555	0.216463415	0.222034471	0.229385816	0.221808331
161	0.224510466	0.217918491	0.224207687	0.230483271	0.222259811
162	0.224848076	0.21722973	0.226828446	0.235094851	0.224662162
163	0.228590695	0.219702099	0.227165487	0.237225042	0.225237449
164	0.229679595	0.21826205	0.230145319	0.235810811	0.224441435
165	0.231340763	0.218960864	0.229989868	0.236209814	0.226752022
166	0.236984449	0.222484808	0.229602158	0.238821138	0.224254743
