45 0.9283667621776505			0.926207605	0.928072339	0.928894369	0.931048635
46 0.9292617725683734			0.924307692	0.9275154	0.928351468	0.930079967
47 0.9289662231320368			0.923219432	0.925531915	0.925880173	0.931260229
48 0.9267391750461728			0.922997735	0.924273434	0.9250921	0.927029805
49 0.9256908904810645			0.92238007	0.923092699	0.923788003	0.927866831
50 0.9249076733688962			0.921733772	0.922051282	0.924373202	0.926153846
51 0.9216410256410257			0.922523633	0.920977011	0.924621057	0.926784249
52 0.9192355117139334			0.921463816	0.919983586	0.921717691	0.924876847
53 0.9163420135329096			0.920403126	0.91863571	0.921058027	0.926443394
54 0.9149023638232271			0.92026305	0.91997544	0.920810313	0.925986506
55 0.9151776545491888			0.917334978	0.920826514	0.920863309	0.923930921
56 0.9147890208930766			0.916821083	0.917146382	0.919729008	0.920993228
57 0.9149938549774682			0.913739988	0.916957146	0.917060152	0.920459205
58 0.9119393815277493			0.912356322	0.916803279	0.916427694	0.921182266
59 0.9126333059885152			0.909538462	0.916564166	0.91567501	0.91975435
60 0.9123310118803769			0.911384615	0.916871921	0.913203685	0.917757774
61 0.9132129667624128			0.909802306	0.915365653	0.910659273	0.917044051
62 0.9112655898589246			0.906900103	0.914192095	0.910805823	0.916426513
63 0.9076576576576577			0.903451109	0.912	0.908512821	0.914696814
64 0.9060444078947368			0.902122399	0.912456535	0.90606372	0.91257952
65 0.9052006552006552			0.900880606	0.911975435	0.905993432	0.912410256
66 0.9031993437243643			0.898973306	0.906933933	0.903775133	0.910542477
67 0.905025641025641			0.898277276	0.90593047	0.905113986	0.909146716
68 0.9052113254000821			0.895148026	0.904938272	0.904517454	0.908439164
69 0.9013940139401394			0.893187899	0.904185474	0.903735632	0.909370515
70 0.9032588645214183			0.893179951	0.901964797	0.902564103	0.909146842
71 0.9033251231527094			0.892298188	0.9018682	0.902358974	0.907616506
72 0.9025588536335721			0.892636775	0.90043024	0.899424105	0.906185989
73 0.9027777777777778			0.893062397	0.899856646	0.898580539	0.903861956
74 0.9017234304472712			0.892431098	0.897167488	0.898402294	0.900862069
75 0.9006364196263601			0.890346382	0.896678967	0.89481268	0.899917966
76 0.9013940139401394			0.889618383	0.894769231	0.893179951	0.898026316
77 0.9010651372388365			0.888024565	0.892893713	0.893560295	0.898235535
78 0.9002463054187192			0.885526045	0.891487179	0.893333333	0.897215397
79 0.9001432371598117			0.886120264	0.891647856	0.893948718	0.896728016
80 0.8975359342915811			0.886396378	0.89039967	0.892008197	0.894413751
81 0.8982599795291709			0.884599589	0.889847924	0.891549008	0.894045175
82 0.895232248823409			0.88456018	0.88804593	0.88770273	0.892036125
83 0.8955040032847464			0.882208085	0.886000819	0.886661211	0.891192774
84 0.8938524590163934			0.880287474	0.885784717	0.882569558	0.890304026
85 0.893010862881738			0.880394575	0.882425236	0.879967227	0.890123457
86 0.8918086635187846			0.878956021	0.881074431	0.87861984	0.88852459
87 0.8894801473598035			0.87451222	0.880327869	0.879229034	0.887541118
88 0.8882967821274851			0.875308135	0.879901458	0.880294659	0.885316404
89 0.8870241506344658			0.873770492	0.878408858	0.876563461	0.88601886
90 0.8834016393442623			0.872090628	0.878843788	0.875383671	0.884788848
91 0.8821362799263351			0.869350863	0.879409352	0.875409836	0.882244522
92 0.8824493139463445			0.868415659	0.877354627	0.872659947	0.880918221
93 0.881498158002456			0.865396435	0.877099549	0.870332376	0.880639869
94 0.8811617917774596			0.864301918	0.878558263	0.869020735	0.88038572
95 0.8807039083282178			0.861934956	0.87394958	0.868091227	0.880762139
96 0.8773081657775954			0.86197703	0.875460877	0.865408289	0.879893421
97 0.8762569259183255			0.861219462	0.871073701	0.865546218	0.878508502
98 0.8756646216768916			0.858198235	0.870841889	0.864504209	0.878053788
99 0.8737208350388866			0.858142887	0.872019564	0.86203362	0.877196567
100 0.8739272578667756			0.857025303	0.870010235	0.860746514	0.876636661
101 0.870716191257952			0.857172215	0.869627507	0.85910301	0.874101458
102 0.8711794871794872			0.857025809	0.865361077	0.859365404	0.872824084
103 0.8706315144083384			0.854366946	0.866299245	0.859416446	0.870279146
104 0.8705858338436415			0.852324146	0.864593987	0.857932446	0.869396111
105 0.8692086920869209			0.850277264	0.862696951	0.855680655	0.867707477
106 0.8688558025698552			0.849836334	0.86190671	0.856266612	0.866652969
107 0.8668983847883869			0.850317818	0.858575522	0.854881809	0.866652969
108 0.8663801923470432			0.85025641	0.857816021	0.854515734	0.864121511
109 0.8664894704559395			0.846658467	0.855857698	0.85383828	0.861941827
110 0.8657236572365724			0.844827586	0.853728294	0.851714931	0.859789994
111 0.8624154193151528			0.845853859	0.853513624	0.851661879	0.860565111
112 0.8630108851920312			0.844544709	0.853043656	0.849897331	0.857788738
113 0.8627611634575993			0.84271964	0.849856026	0.84972285	0.858430649
114 0.8624718179954909			0.842126873	0.850010231	0.849018003	0.857319588
115 0.8610712087010055			0.838656839	0.848963677	0.846594396	0.856792144
116 0.8600244498777506			0.838081574	0.85006145	0.847429859	0.854858549
117 0.8561770129071912			0.837338262	0.848342202	0.845588235	0.853918753
118 0.8560900716479017			0.836176773	0.847857289	0.846579271	0.850841198
119 0.8541114058355438			0.835011301	0.846861582	0.84326212	0.849539406
120 0.853363412633306			0.835110747	0.845823974	0.841889117	0.847621001
121 0.852200614124872			0.834084392	0.842622951	0.841500923	0.847919656
122 0.8520032706459526			0.833128583	0.841155975	0.839019408	0.846027846
123 0.8510245901639344			0.831449126	0.838412763	0.838392125	0.847150792
124 0.8494161032575291			0.8294685	0.838196286	0.836856146	0.844813448
125 0.8492225859247136			0.829856851	0.838042588	0.834971335	0.843301925
126 0.8470057424118129			0.828173057	0.835720131	0.834456011	0.844412724
127 0.847176759410802			0.826532705	0.832890162	0.832345124	0.843839542
128 0.8445034736411933			0.826122616	0.830844754	0.833060556	0.841152263
129 0.8409930242100944			0.824830977	0.828769922	0.829612943	0.839127751
130 0.8381361128142244			0.823529412	0.827586207	0.830069359	0.839589744
131 0.8353085410706989			0.822865353	0.827388274	0.827388274	0.840262134
132 0.8333333333333334			0.821472393	0.826326531	0.828108994	0.838584288
133 0.8317258362405089			0.819133648	0.829138531	0.827749229	0.837694195
134 0.8294382943829438			0.818647541	0.824697932	0.82626511	0.835212134
135 0.828080229226361			0.816711038	0.825435897	0.825783972	0.834320735
136 0.8270491803278689			0.813819971	0.824586482	0.824468085	0.835003067
137 0.8250818330605565			0.81315519	0.823372902	0.822494888	0.832272634
138 0.8245649948822927			0.813972547	0.823613669	0.821735571	0.832070448
139 0.8236497545008183			0.81176953	0.823120915	0.820302906	0.831867458
140 0.8234090444035196			0.810849539	0.820932134	0.819279574	0.828933906
141 0.8229400940502964			0.808898913	0.819074908	0.816268138	0.827013732
142 0.8208222540396809			0.807786885	0.818200409	0.814512841	0.825348075
143 0.8230832308323083			0.805857055	0.817567568	0.811911584	0.821223317
144 0.8232281851700123			0.805122951	0.815110565	0.810478919	0.820123203
145 0.8219402374130168			0.803352412	0.814224402	0.808745403	0.816318163
146 0.8209750102417043			0.800900348	0.811887255	0.807401349	0.814936397
147 0.8186284544524053			0.800450266	0.812359321	0.807676603	0.813496933
148 0.8164725117514817			0.797089568	0.811065574	0.806122449	0.811974575
149 0.8161599673536013			0.796391224	0.80826683	0.804618843	0.809553096
150 0.8121149897330595			0.79511394	0.806722689	0.802983854	0.809016393
151 0.8085977482088025			0.796641409	0.803527482	0.802254098	0.807100349
152 0.8077709611451943			0.792962357	0.80445899	0.801103843	0.804597701
153 0.8060828740559298			0.791845933	0.803633395	0.799712997	0.804503582
154 0.8034030340303403			0.791530278	0.802091879	0.798163265	0.80474826
155 0.8024111156518186			0.789105858	0.800408163	0.795333606	0.803104575
156 0.800939158840343			0.788772792	0.800573888	0.793894694	0.80012275
157 0.799265605875153			0.786959196	0.796474687	0.793413786	0.801351628
158 0.7962849561134926			0.786546718	0.794327688	0.790901673	0.798281506
159 0.7971370143149284			0.785905075	0.792800164	0.790398366	0.79979571
160 0.7959100204498978			0.785071575	0.792372017	0.788083538	0.798198936
161 0.7947411333061557			0.785306122	0.790983607	0.787599754	0.79755102
162 0.7929127406800491			0.784353881	0.790977751	0.785029574	0.79689098
163 0.792321829691648			0.782786885	0.788945752	0.782662284	0.795654847
164 0.7904411764705882			0.780327869	0.788654516	0.781390593	0.793513957
165 0.7874692874692875			0.777435897	0.786459399	0.778299959	0.796201756
166 0.7863422612962584			0.776593564	0.784941849	0.778846154	0.793491609
167 0.7822976287816844			0.775957403	0.784037559	0.775393419	0.792221085
168 0.7816138917262513			0.773573328	0.784109477	0.774365274	0.790219848
169 0.7816138917262513			0.770854683	0.781646866	0.775805794	0.790358974
170 0.7788934426229508			0.769767919	0.780547609	0.775005114	0.789828431
171 0.7790721438790108			0.768805083	0.779136104	0.776013032	0.789140641
172 0.7777777777777778			0.767985243	0.779188857	0.772913257	0.786576632
173 0.7777550603148641			0.767503572	0.776960784	0.770552147	0.784983633
174 0.7780962128966223			0.766223132	0.775189046	0.76869494	0.784517974
175 0.7755897435897436			0.764489044	0.770961145	0.76661894	0.783034258
176 0.776734693877551			0.763971341	0.770284079	0.765813715	0.779387755
177 0.774699531472805			0.763994259	0.770361298	0.763937104	0.77886777
178 0.7708927843456992			0.761729906	0.769654891	0.760514496	0.776165168
179 0.7717146944614756			0.7580348	0.767123288	0.761087268	0.775422865
180 0.7701102490812577			0.75833163	0.76561862	0.7580348	0.771937001
181 0.7672044108637942			0.756336877	0.765605875	0.756132461	0.770692826
182 0.7658007772550623			0.754960115	0.763840654	0.753164557	0.771825802
183 0.7638549307253464			0.754709255	0.764225984	0.750971172	0.768175302
184 0.7624897624897625			0.755018435	0.761215334	0.753528329	0.766878719
185 0.7622649223221586			0.753273322	0.759861026	0.752244898	0.769466585
186 0.7589158345221113			0.752919484	0.758430411	0.74862273	0.768287699
187 0.7577487765089723			0.750819672	0.757426757	0.748164763	0.767075665
188 0.7563213703099511			0.747907736	0.75576413	0.746992864	0.764597419
189 0.75465902109359			0.74566238	0.752554148	0.744433095	0.76652343
190 0.7551520097939196			0.74400983	0.753673469	0.74382527	0.764573532
191 0.7534750613246116			0.744480785	0.751684705	0.741428571	0.763588067
192 0.7518858307849133			0.741830065	0.751019576	0.738873009	0.762722256
193 0.7531619747042023			0.739299611	0.74933822	0.737755102	0.762090164
194 0.7524913565182022			0.738668844	0.748723187	0.735540568	0.759648765
195 0.7507128309572302			0.737856118	0.747959184	0.736164999	0.758452138
196 0.7510204081632653			0.734029484	0.74617737	0.733795353	0.756640785
197 0.7497960848287113			0.734109953	0.743715512	0.732394366	0.755587451
198 0.7481587561374795			0.734506034	0.741195741	0.732110092	0.754185382
199 0.7462198610543522			0.731169626	0.741133306	0.730784955	0.752353664
200 0.747239263803681			0.731876659	0.739298818	0.729431027	0.754232103
201 0.7449897750511247			0.731059833	0.73877551	0.729000613	0.751686082
202 0.7429211652067631			0.727291368	0.73498161	0.728705979	0.749592502
203 0.7422512234910277			0.724708768	0.735653236	0.730320998	0.747849242
204 0.7393249288328589			0.724229435	0.73315639	0.728996737	0.746470227
205 0.7362727087160645			0.722642667	0.730651419	0.724938875	0.746783745
206 0.7341358906345644			0.719819635	0.730941704	0.723174215	0.74427637
207 0.7315079689415611			0.719018405	0.730110159	0.720726234	0.74168537
208 0.7315982106547377			0.720212549	0.728553922	0.716842962	0.741270165
209 0.7316176470588235			0.718321392	0.728664761	0.716185799	0.742001223
210 0.7324373854612095			0.716938776	0.728324873	0.713645621	0.740967544
211 0.7299938912645082			0.715131713	0.727086743	0.71160514	0.740020471
212 0.7294478527607362			0.715890523	0.72723569	0.712683524	0.739361702
213 0.7315929023047114			0.71568828	0.726492232	0.711002644	0.738002859
214 0.7299284984678243			0.714139763	0.725122349	0.708834932	0.736992451
215 0.7286853404211817			0.715367301	0.72562589	0.710230754	0.735023513
216 0.7285510495210923			0.713409648	0.72595762	0.708997955	0.731796859
217 0.7265481299816063			0.711397059	0.723061224	0.708638957	0.730761338
218 0.7255102040816327			0.709373721	0.723447712	0.709309432	0.728291887
219 0.724025311288018			0.708664628	0.722131814	0.705750408	0.72755102
220 0.7220975311160988			0.707411957	0.718583709	0.704489796	0.728254227
221 0.7198451507742462			0.705762158	0.71629902	0.703099511	0.723404255
222 0.7186482084690554			0.702437026	0.715131713	0.702482702	0.721950224
223 0.7155383360522023			0.70324954	0.71300631	0.699898063	0.720953934
224 0.7135586319218241			0.703877551	0.711573791	0.701179821	0.717519886
225 0.7135872886534936			0.702271332	0.712334353	0.697660224	0.715188583
226 0.7121643612693247			0.699734097	0.710816327	0.697167312	0.714285714
227 0.7114244839566728			0.699387755	0.710740439	0.695253616	0.711895532
228 0.7093355075417855			0.697645855	0.708087187	0.691835482	0.711228857
229 0.7086903304773562			0.698178842	0.704680155	0.691320293	0.708511941
230 0.7081807081807082			0.699490316	0.703061224	0.690083486	0.707491325
231 0.7071180909647155			0.696523517	0.700326397	0.690553746	0.707745759
232 0.7062538195151762			0.695892091	0.698613377	0.69069436	0.703787103
233 0.7058343533251734			0.694223311	0.697075066	0.690209648	0.704656863
234 0.7027302363488183			0.691131498	0.696068446	0.688187373	0.7053407
235 0.7037037037037037			0.692496422	0.694773377	0.686759297	0.704934747
236 0.7016721044045677			0.691161462	0.694704684	0.685615322	0.701022495
237 0.6994065889093514			0.690155229	0.694213198	0.684317719	0.702327481
238 0.6990390513187488			0.690505297	0.690897984	0.681289533	0.701446913
239 0.6981670061099796			0.689056758	0.692338955	0.68216106	0.70053148
240 0.6942857142857143			0.686963629	0.689458689	0.679641329	0.700470251
241 0.6940816326530612			0.687091503	0.689092762	0.678723837	0.701367626
242 0.6925111925111925			0.686194183	0.689451132	0.67632062	0.700142595
243 0.691320293398533			0.686122449	0.686110545	0.674755302	0.69842568
244 0.6912573874057469			0.684800326	0.687194127	0.674006116	0.698512935
245 0.6884944920440637			0.683856502	0.687957689	0.673573025	0.695154365
246 0.6870554765291608			0.682772681	0.685626911	0.672375127	0.697290691
247 0.6846718304117407			0.68122449	0.685336049	0.669794004	0.693831699
248 0.6821990598814633			0.678104575	0.68364229	0.669248013	0.689563799
249 0.6820408163265306			0.675648091	0.681115181	0.668907905	0.691116544
250 0.6842534121002241			0.674063518	0.678432973	0.667820069	0.689676237
251 0.6828175895765473			0.672452522	0.677721261	0.665986533	0.688806888
252 0.6806945863125639			0.671977124	0.676428717	0.666870043	0.688086495
253 0.6802928615009152			0.671009772	0.676901179	0.66415632	0.684640523
254 0.679795918367347			0.668298654	0.674077096	0.665241295	0.68244898
255 0.6780248928790042			0.668026101	0.675510204	0.663275687	0.681289533
256 0.675884505896706			0.667888414	0.672154472	0.661096393	0.67803185
257 0.6744091279543603			0.667687283	0.673202614	0.657154505	0.67875331
258 0.6752188963551211			0.665235174	0.672505092	0.658571429	0.679118187
259 0.6754778365189101			0.662043647	0.669590047	0.658868999	0.677834525
260 0.6744754532491343			0.660819906	0.669920683	0.65689269	0.677966102
261 0.675681171207808			0.65891947	0.668770358	0.657620894	0.677866015
262 0.6739174628989631			0.656926849	0.666123115	0.656472987	0.675081433
263 0.6741298595562792			0.656804734	0.665104909	0.65492671	0.672311773
264 0.6715566422167889			0.654749745	0.663815923	0.654589864	0.671629615
265 0.6686402613311556			0.654897959	0.664014688	0.651598452	0.671617497
266 0.6664630421502749			0.655918367	0.661701694	0.649703658	0.670801139
267 0.6650366748166259			0.655094956	0.660572821	0.650774246	0.668910649
268 0.6677524429967426			0.653861872	0.65885947	0.648955587	0.668021956
269 0.666599025974026			0.653515944	0.658685065	0.647741148	0.668498168
270 0.6653102746693794			0.653044544	0.657600974	0.647118713	0.66591745
271 0.661986161986162			0.652848683	0.653610771	0.645345284	0.66503268
272 0.6597687157638467			0.65106296	0.654449196	0.644326747	0.66436408
273 0.6586558044806518			0.650346797	0.653713123	0.644222945	0.663747454
274 0.6569566103075983			0.651200651	0.652616575	0.642158859	0.664221679
275 0.6551302931596091			0.650173081	0.653119285	0.641171684	0.661155338
276 0.6553338762214984			0.650916497	0.653243848	0.641824476	0.659003052
277 0.654968373801265			0.650275454	0.652333401	0.641532505	0.657189609
278 0.6559446254071661			0.649083503	0.651148607	0.640227781	0.656600694
279 0.6545898636271117			0.64704676	0.651068159	0.637917006	0.655116184
280 0.6539714867617108			0.645458265	0.649989831	0.636585863	0.653015485
281 0.6536655094956095			0.644621351	0.649746193	0.635140644	0.651437895
282 0.6540419466503767			0.643425076	0.648698129	0.635956884	0.650030556
283 0.6517493897477624			0.641812271	0.649297781	0.632277835	0.650855049
284 0.6515212981744422			0.642040816	0.647034848	0.633034988	0.646351406
285 0.6510586319218241			0.639738882	0.646413331	0.633550489	0.646734694
286 0.6500203832042397			0.639762975	0.647572618	0.632798212	0.645548992
287 0.6496439471007122			0.640538885	0.646113146	0.630156472	0.643746174
288 0.6480276535176901			0.638289206	0.64462978	0.631290584	0.644589362
289 0.6448465135190079			0.638198125	0.643771591	0.629305074	0.64405053
290 0.6425809077956443			0.635769702	0.642173825	0.627949552	0.643483581
291 0.6421009771986971			0.633408301	0.641171684	0.625763126	0.641574867
292 0.6391207001831875			0.632050499	0.639771801	0.624771202	0.640895219
293 0.6371988566761944			0.630265849	0.640186916	0.625076328	0.639380981
294 0.6363636363636364			0.629893964	0.637566138	0.622741117	0.636790527
295 0.6340668296658517			0.629342051	0.638159234	0.623294645	0.63571574
296 0.6343344155844156			0.630097879	0.635437882	0.621159715	0.634988759
297 0.6317286207596994			0.628215598	0.635495019	0.618737271	0.63197556
298 0.6300895765472313			0.627474995	0.636030907	0.618204032	0.631986944
299 0.6316004077471967			0.624540629	0.632490828	0.616558177	0.631654089
300 0.6293050743835338			0.62622549	0.632756867	0.614570615	0.630301794
301 0.630298113972825			0.624311646	0.631311075	0.61254313	0.630656339
302 0.6308724832214765			0.623955999	0.629637179	0.611122428	0.629727532
303 0.6307222787385555			0.623697651	0.630284553	0.610806419	0.63003663
304 0.6299756295694557			0.622606925	0.628704832	0.610069303	0.628205128
305 0.630178716490658			0.622498979	0.626880846	0.609527687	0.627802691
306 0.6292682926829268			0.62122449	0.626116978	0.608748728	0.627935471
307 0.6267806267806267			0.620971032	0.624949125	0.606103764	0.627011611
308 0.6240846216436127			0.620598412	0.621824832	0.606430606	0.625356125
309 0.6236012207527976			0.618466545	0.619492386	0.605820106	0.623959391
310 0.6215334420880914			0.6158077	0.618581907	0.603946298	0.622679992
311 0.621973550356053			0.615604575	0.617461929	0.603811841	0.621125612
312 0.619869971556278			0.615447487	0.61661926	0.602684018	0.619792725
313 0.6173541963015647			0.613756614	0.613992272	0.602358203	0.619436505
314 0.6173116089613034			0.612850419	0.613566918	0.600651333	0.616385444
315 0.6163854441959747			0.610365854	0.613086771	0.601059495	0.618650955
316 0.6171335769386926			0.609726195	0.615290769	0.600895037	0.616480163
317 0.6134282807731435			0.609139127	0.612863831	0.6	0.61530633
318 0.6135669179058871			0.606771364	0.611043195	0.599065231	0.613881539
319 0.6140994295028525			0.60466067	0.609969481	0.599511102	0.615635844
320 0.6124236252545825			0.603869654	0.60769544	0.600935149	0.613942112
321 0.610715013240986			0.604608483	0.607077486	0.600774404	0.614020787
322 0.6085097719869706			0.605220228	0.608669109	0.600366077	0.613238289
323 0.6072083078802688			0.605381166	0.60789099	0.597264748	0.612444083
324 0.6058572300183038			0.604362006	0.607628322	0.59796748	0.612286412
325 0.6050010164667615			0.604850214	0.607041107	0.596583977	0.611688047
326 0.6032100772043885			0.603265306	0.606504065	0.594424094	0.608598207
327 0.6057653268371904			0.603268641	0.603950316	0.592027659	0.608757637
328 0.6034938045906967			0.601468489	0.605579312	0.592276423	0.608766565
329 0.6038657171922686			0.600244998	0.60175367	0.591186028	0.606750712
330 0.6031746031746031			0.60004075	0.602314251	0.589405318	0.606684329
331 0.6039000609384522			0.599185336	0.601056267	0.58800813	0.604409063
332 0.6036164160910199			0.597675367	0.599918765	0.586550183	0.604107361
333 0.6040268456375839			0.596537678	0.599633625	0.588139724	0.603139013
334 0.6015434606011373			0.595523906	0.599633998	0.585524975	0.6034588
335 0.6009771986970684			0.595723014	0.597764228	0.586579645	0.60122449
336 0.6001219760113844			0.593265306	0.596173417	0.585162602	0.60191407
337 0.5988194585792794			0.592750967	0.595039642	0.585350966	0.600530179
338 0.5970636215334421			0.591770218	0.595416751	0.583604557	0.601789709
339 0.596177307848719			0.59185336	0.595494216	0.583367222	0.599390244
340 0.595606183889341			0.589300244	0.591343223	0.583146754	0.599755949
341 0.5948644793152639			0.589591837	0.590927583	0.580191563	0.598212472
342 0.5931721194879089			0.590464548	0.589216684	0.580658269	0.597431716
343 0.5926227837782759			0.589158345	0.589587147	0.581418988	0.596412556
344 0.5931272875152501			0.588714606	0.588857259	0.577353121	0.595597228
345 0.5904104022754978			0.588786952	0.587828211	0.577447588	0.5965412
346 0.5877691995123934			0.588438836	0.58633313	0.574100427	0.596255596
347 0.5859820700896495			0.586487586	0.585723002	0.572038204	0.594627595
348 0.5887850467289719			0.584505607	0.584549878	0.570036541	0.592743579
349 0.5886063072227874			0.585693907	0.584637269	0.569014658	0.593972714
350 0.5877210815206343			0.58278956	0.583926755	0.568671272	0.590511098
351 0.5878997759217763			0.583959391	0.585954942	0.567969068	0.590520749
352 0.5868945868945868			0.581262729	0.58484048	0.56680903	0.588773642
353 0.5859677748317357			0.581366965	0.584974619	0.567886179	0.589133089
354 0.5848595848595849			0.57965412	0.583095723	0.567474048	0.58954009
355 0.5827586206896552			0.579323002	0.58270753	0.566030069	0.589144135
356 0.5811635475996745			0.577260665	0.580998782	0.563325879	0.586262955
357 0.5818921668362157			0.574745418	0.580467955	0.562030457	0.585534336
358 0.5814852492370295			0.575905576	0.578274112	0.560122075	0.585912052
359 0.5822656091112467			0.575158066	0.575442883	0.560861613	0.584214809
360 0.5813858971753708			0.57480636	0.576140065	0.560414972	0.582180635
361 0.5810783316378433			0.572708758	0.57552348	0.559812513	0.580599144
362 0.5764058679706602			0.571254072	0.573086319	0.56023606	0.581665986
363 0.5765326837190419			0.57102099	0.570848559	0.560985543	0.580199227
364 0.5747406955460647			0.56932816	0.570905392	0.558631922	0.578465296
365 0.5728510465352571			0.568627451	0.570032573	0.558494405	0.577275504
366 0.5723296032553408			0.569537772	0.571428571	0.557457213	0.57650884
367 0.5704997968305567			0.56904277	0.568954981	0.558721759	0.5750305
368 0.5704670609830715			0.566591883	0.568937551	0.557586837	0.576109076
369 0.5713705583756346			0.565155229	0.567573052	0.555262089	0.57601626
370 0.569305923061266			0.564092113	0.565208545	0.554562081	0.576580227
371 0.5705284552845529			0.563492063	0.566402278	0.553564155	0.575584944
372 0.5669243287225386			0.562729873	0.566619347	0.553230394	0.574576617
373 0.5667547246494615			0.561788618	0.566030069	0.551261188	0.572502031
374 0.5643584521384929			0.560260586	0.565367438	0.551190719	0.570760472
375 0.5638470923139488			0.559674134	0.56216985	0.551864683	0.568264933
376 0.5635291725960561			0.558248473	0.560569106	0.551534865	0.568699187
377 0.5630712979890311			0.55675786	0.561193424	0.551499082	0.569155447
378 0.5613534447615165			0.556753458	0.558357056	0.549083503	0.567121613
379 0.5644768856447688			0.55517101	0.558554902	0.549421555	0.568459658
380 0.561064824222719			0.555033694	0.556346623	0.549358844	0.566314076
381 0.5587876322213181			0.554853181	0.556502333	0.546288744	0.567881132
382 0.5609855426593362			0.552797558	0.555645816	0.54796748	0.568356998
383 0.5592185592185592			0.551099349	0.557700122	0.545325203	0.566876395
384 0.5593737291581944			0.551681957	0.556007319	0.547265704	0.56503982
385 0.5598134630981346			0.551302932	0.556456517	0.54554697	0.564873096
386 0.5587456729790267			0.550204082	0.556433637	0.544473845	0.561953204
387 0.5575005088540607			0.548143615	0.554268293	0.543390105	0.562410914
388 0.557774607703281			0.550234359	0.556392508	0.542286529	0.562233503
389 0.5578327922077922			0.547677262	0.555961812	0.54264197	0.561000407
390 0.5563665855636658			0.547142857	0.555465258	0.544290939	0.560089322
391 0.5549238578680203			0.54808476	0.553005686	0.543129694	0.560722989
392 0.554586038961039			0.548643688	0.552754625	0.541658179	0.558489033
393 0.5528719301806373			0.545398898	0.55101626	0.541200407	0.558739837
394 0.55180820804551			0.545936036	0.549501931	0.540117814	0.556845966
395 0.5506393342804953			0.546680286	0.549726555	0.538211382	0.555782174
396 0.551829268292683			0.543841762	0.549011616	0.537431528	0.556145365
397 0.5508336722244815			0.544455748	0.546655824	0.538195855	0.555894309
398 0.5527975584944049			0.54254886	0.546916344	0.535518013	0.555352055
399 0.5512820512820513			0.540171289	0.54703974	0.536273115	0.553178484
400 0.549725442342892			0.540980273	0.545417598	0.532628583	0.555080432
